time, uy
0.36665746975028934, 0.00015312391459421093
0.927355167196219, -0.00008980327141944189
1.488114346771578, 0.0006119863770643885
2.0235757380452464, 0.00422080468484487
2.4063074393065493, 0.010782537898168854
2.6361143765419657, 0.017299734460723748
2.8744839592202904, 0.02484622250772156
3.0448641146126274, 0.03202157179830967
3.1982883770243244, 0.03974125793163208
3.3517287418984916, 0.04770836990256089
3.5052109731750827, 0.05631878905126664
3.658670661004213, 0.0645828120273233
3.8121271283408484, 0.07279734983585864
3.9655578317375353, 0.08061600630422364
4.1036783138179915, 0.08815754583446933
4.272425679515895, 0.09635228957599618
4.425866044390063, 0.10431940154692504
4.553767903787221, 0.11149475083751315
4.707205048168894, 0.11941237764092069
4.860564900730714, 0.12614236042381716
5.052232511508046, 0.13405998722722473
5.21835775221738, 0.14112646914926597
5.351299682367565, 0.147420982457975
5.499597564827396, 0.15469530208360568
5.6530894575814665, 0.16345417673487533
6.035683965862526, 0.16790784181179208
6.417515217422522, 0.16063352218616136
6.620956948757731, 0.15365611356565845
6.824408341570423, 0.14682716044771943
7.078824028099846, 0.1398497518272165
7.511817194506883, 0.13546356652419242
7.894441126378456, 0.14036934608619012
8.098791036596957, 0.14734675470669303
8.308314668006986, 0.15549696179745073
8.451524816424879, 0.16291973692564532
8.564146727135252, 0.17028312985281435
8.712463932550044, 0.17785436048357284
8.865949384319126, 0.18651426479979988
9.019412292640752, 0.19482777294337783
9.191075584256748, 0.20307058799049676
9.313485123740655, 0.20977229353480958
9.505135987957022, 0.21743259746710641
9.913115940490016, 0.22032613017162447
10.269356280376961, 0.21145478923053374
10.42179668233176, 0.20405675668609977
10.548756547674436, 0.19675769447670843
10.696032889915184, 0.1883353189645836
10.802613478756161, 0.1811946092912604
10.909226916620572, 0.17455864832665444
11.051440000562334, 0.1666608155902554
11.163080305160552, 0.158941129456933
11.32319320843293, 0.1519488752861737
11.513896281708327, 0.14504569441695273
11.768315188730245, 0.1381177709639711
12.201382426464644, 0.13486974451393685
12.60961603669734, 0.14166090895849598
12.865019126225409, 0.14985565270002282
13.043907178688258, 0.15721904562719186
13.197331441099955, 0.16493873176051424
13.350755703511652, 0.17265841789383662
13.491436477124797, 0.180378104027159
13.632052840888061, 0.18710808681005545
13.81095119892689, 0.1946298322732926
14.01532043210036, 0.20190415189892333
14.270657179483052, 0.20907950118951146
14.704191681401117, 0.21301132268165818
15.08602468959338, 0.2057639949655845
15.263985884316469, 0.1988855566801242
15.41648264488991, 0.19235351456731292
15.594430957643024, 0.18527713561176742
15.797853366023272, 0.17800281598613674
16.001319251052184, 0.17139654612204352
16.23025472301874, 0.16452305635333536
16.484653018888697, 0.15727842782821744
16.790042936654544, 0.150305260793502
17.24855582930314, 0.14642228180436334
17.68209589389006, 0.15043957767677413
17.937387554377835, 0.15692213462206409
18.116195738626836, 0.16305829539470493
18.26953626823369, 0.1694913671724736
18.42288967981052, 0.17612237962032742
18.576230209417375, 0.18255545139809606
18.755115685486228, 0.18987925619124807
18.95951390309214, 0.19759894232457048
19.189360452385234, 0.20472480644763727
19.59762814128396, 0.21203961393760357
20.03077852627911, 0.21006920453993738
20.28517972059231, 0.20286911266558863
20.46311032063671, 0.19552056528867598
20.641031259203622, 0.18802356240919943
20.844415021673942, 0.18015542077331317
21.04779878414426, 0.1722872791374269
21.251216361785765, 0.16493873176051424
21.45465326238223, 0.15788709538872936
21.683582937462297, 0.15092453231848282
22.090881316674754, 0.14334520411485724
22.54971341450145, 0.14436704069094636
22.830515286139327, 0.15120659777335424
23.034850704141608, 0.15796132314001132
23.213739400702956, 0.16533461310068462
23.367118576219738, 0.17236150688870883
23.551111753383992, 0.179843664217929
23.673902691193252, 0.18681117580492765
23.82724322080011, 0.1932442475826963
24.00611420465274, 0.20034536912200246
24.23595592320709, 0.2073970054937873
24.644169156505463, 0.21387506378748444
25.05169378995422, 0.20977229353480958
25.280588683715354, 0.20227529065533306
25.45853860671471, 0.1952236542835482
25.61101604433319, 0.18839470116560916
25.763499922936656, 0.18166471838271273
25.916003124495084, 0.17523164660494409
26.093949827001953, 0.16813052506563791
26.29738189685968, 0.1610046609425711
26.52632509800822, 0.15424993557591402
26.80621810065727, 0.1471240714528472
27.239227955070863, 0.14299430929061532
27.672810764376337, 0.14766840829558148
27.928166834714, 0.15514066859129738
28.107000782902944, 0.16167271070410863
28.260354194479774, 0.16830372315196246
28.413733369996557, 0.17533061693998667
28.56711898649833, 0.18245648106305348
28.72049816201511, 0.18948337485107772
28.899391689315195, 0.19693089256303295
29.103751261011183, 0.20405675668609977
29.466175502753394, 0.21188036167121688
29.9134724426565, 0.21188778444634504
30.225187936761372, 0.20420521218866367
30.403153962223207, 0.19740100165448526
30.555657163781632, 0.19096792987671662
30.708147483370084, 0.18433691742886277
30.860637802958536, 0.17770590498100894
31.038582895219164, 0.17058004085794212
31.24200047286066, 0.16323149348102947
31.470918554167746, 0.1560907838077063
31.75079803074832, 0.14875708198105003
32.18371741860004, 0.14323723647662895
32.617220008365216, 0.14667870494515553
32.872524550822966, 0.15335920256053068
33.05135205802693, 0.15979227433829932
33.2046861466488, 0.16612637578102538
33.35802023527066, 0.17246047722375143
33.51139941078745, 0.17948737101177564
33.66475282236428, 0.18611838345962947
33.81813199788106, 0.1931452772476537
33.97148540945789, 0.19977628969550754
34.17583854016889, 0.20680318348353177
34.58405177346726, 0.21328124177722885
35.017127794363006, 0.21016817487497996
35.27152254769122, 0.20286911266558863
35.44948535266055, 0.19601541696388897
35.60192575461535, 0.188617384419455
35.75439642919959, 0.18168451244972125
35.95774347805548, 0.1732522399040922
36.13572238548729, 0.166645970039999
36.339164116822495, 0.15966856141949606
36.56808219812959, 0.1525278517461729
36.92441509301899, 0.14507868452863357
37.43408925920444, 0.14407398567289817
37.8168774361932, 0.151503508778482
38.02124183862793, 0.1587036006528308
38.20012731469678, 0.1660274054459828
38.3534871672586, 0.1727573882288792
38.50684701982041, 0.17948737101177564
38.660232636322185, 0.18661323513484246
38.81359892986899, 0.19344218825278148
38.96693301849086, 0.19977628969550754
39.17129387838384, 0.20692194788558288
39.57950816566158, 0.2134162013250142
40.01255930093351, 0.2099207490373735
40.266970156724184, 0.20286911266558863
40.44492652070854, 0.19591644662884633
40.59742328128198, 0.1893844045160351
40.749894277915466, 0.18245648106305348
40.902371715533945, 0.17562752794511446
41.05488135807736, 0.1692934265023884
41.23285221427793, 0.16256344371949197
41.461755803368796, 0.15520005079232294
41.76712087733541, 0.14784514103672897
42.22557956533112, 0.14312926883840066
42.6336350530517, 0.14718345365387278
42.86344875332135, 0.15380456906822235
43.067817986494816, 0.16107888869385306
43.24669058059369, 0.16820475281691985
43.40004399217053, 0.1748357652647737
43.55342316768731, 0.18186265905279791
43.706808784189086, 0.18898852317586473
43.88571519345914, 0.19663398155790518
44.09009891884883, 0.2041309844373817
44.37094426713538, 0.21163859128132712
44.80430625103476, 0.21291955018916411
45.16065825417963, 0.2057639949655845
45.36410481625358, 0.19886081409636353
45.54203219580548, 0.19146278155192958
45.694522515393935, 0.18483176910407575
45.84701283498239, 0.17820075665622193
45.99951603654081, 0.17176768487845326
46.17746595954018, 0.1647160485066684
46.380893198659166, 0.15751595663231965
46.60985089202393, 0.1509839145195084
47.01718756581985, 0.14399300994422695
47.501496571976546, 0.14486012503874784
47.807806469430325, 0.15202310303745564
48.012166041126314, 0.15914896716052246
48.19105473768766, 0.16652225712119575
48.344395267294516, 0.1729553288989644
48.49774223788636, 0.17948737101177564
48.67150970728383, 0.18649447073279135
48.804519911874884, 0.19383806959295186
48.983400557204995, 0.20108764663482193
49.21324807264583, 0.20822835630814512
49.62140368840578, 0.2138210799683703
50.02888159543617, 0.20900032492147735
50.25778325223153, 0.20160724089379556
50.46118150691808, 0.1939617825117551
50.639131429917434, 0.18691014613997026
50.791628190490876, 0.180378104027159
50.9441313920493, 0.17394503224939034
51.09664103459272, 0.16761093080666428
51.274605449808305, 0.16078197768872526
51.50352063267215, 0.1535967313646329
51.83435039382711, 0.1458993135566951
52.318436746843645, 0.14334520411485724
52.726655952691736, 0.14991503490104838
52.95654791092899, 0.1577386398861655
53.13539957182665, 0.16454285042034386
53.28873366044853, 0.17087695186306992
53.44209351301035, 0.17760693464596636
53.59544692458717, 0.1842379470938202
53.748826100103955, 0.19126484088184442
53.92770513518782, 0.19848967533995382
54.13208402983877, 0.2059124504681484
54.51488055083081, 0.21347018514412835
54.94799258268808, 0.21091045238779943
55.202377674538816, 0.2034629346758442
55.40579525218032, 0.19611438729893155
55.58374678542592, 0.1890874935109073
55.736249986984355, 0.18265442173313867
55.888746747557796, 0.17612237962032742
56.0666741271097, 0.16872434707589348
56.27006272031876, 0.16093043319128916
56.47351411313144, 0.15410148007335012
56.75342229810225, 0.14720890316859803
57.21190833937188, 0.1429133335619441
57.61997788015061, 0.14718345365387278
57.84978191894278, 0.15365611356565845
58.07964006200885, 0.16096012429180195
58.181995042648516, 0.16721504946649393
58.33534201324036, 0.17374709157930518
58.48870186580218, 0.1804770743622016
58.64206171836399, 0.18720705714509803
58.8209729583728, 0.1949267432784204
59.02535185302374, 0.202349518406615
59.255182943952875, 0.20923785372557957
59.66327813156274, 0.21390205569704152
60.045241569701, 0.2086588772655804
60.248678470297484, 0.20160724089379556
60.42659457812564, 0.19403601026303707
60.579087474108086, 0.18744458594920027
60.78251052658684, 0.1801801633570738
60.93500728716028, 0.17364812124426257
61.112960430652144, 0.166645970039999
61.3163973312486, 0.15959433366821413
61.545300920339464, 0.1522309407410451
61.901633815228884, 0.1447817735235058
62.41132730436929, 0.14407398567289817
62.794149296529234, 0.15202310303745564
62.99852819118019, 0.15944587816565023
63.20291191656987, 0.16694288104512678
63.34094834379625, 0.17319285770306664
63.48416235680512, 0.18067501503228678
63.63750288641197, 0.18710808681005545
63.79084985700383, 0.1936401289228667
63.96971439987146, 0.20064228012713026
64.19956771219879, 0.2078720631019918
64.60774124560787, 0.21374010423969908
65.01524374549004, 0.20929723592660515
65.24413091006917, 0.2016814686450775
65.42208083306855, 0.1946298322732926
65.56180028967223, 0.18757819590150776
65.75251302442513, 0.18082347053485068
65.95588229467921, 0.17273264564511856
66.15926605714952, 0.1648645040092323
66.36269812700726, 0.1577386398861655
66.5916413281558, 0.1509839145195084
66.99895340909997, 0.14361512321042794
67.4832870081084, 0.14486012503874784
67.78956792112976, 0.15157773652976397
67.96840831030369, 0.15820874897761783
68.12174239892556, 0.16454285042034386
68.30061660327068, 0.17169345712717132
68.43865303049705, 0.17794343378511118
68.58189280744588, 0.1858214724545017
68.76076379129852, 0.19292259399380787
68.9651571781657, 0.2005680523758483
69.19501918582276, 0.20793144530301733
69.60318885464083, 0.21374010423969908
